TGFBR1,EGFR,VGFR/PDGFR/FGFR,MEK/ERK,PI3K/mTOR,PKC,p38,JNK,Aurora-A,RIPK1,IKK2,JAK,GSK3B,DPD
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.219180971857273,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00631771563203907,0.00597350049838473,0,0.247610531803408,0.655634673256963,0.255570589214057,0.175345149807986,0,0,0,0.349217178223638,0.00935033690325547,0
0,0.312456233505826,0.0285401171193625,0.517522382875945,0,0,0.0067527399774163,0,0,0,0,0.0247172438514861,0.0221168352730531,0
0,0,0,0.645547895073878,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.688999433905426,0.00658825546556154,0.151413339539328,0,0,0,0,0,0,0,0
0,0,0,0.837294900388297,0.835618788566545,0.828066503823989,0.831679279122258,0.84106681263383,0,0.830943722561149,0.833103081312208,0.841375284856549,0,0
0,0,0,0.908678058322631,0.897744913700923,0.91655857384412,0.90682330909574,0.90462002953643,0.889686486815639,0,0.904200924383332,0.896758339976431,0.470144746812949,0
0.00594218651565793,0,0,0.146500257909208,0.138024666328791,0.398269217137404,0.705507804332504,0.448383361420664,0.23117717797269,1.04703051673869,0,1.04640177804457,0.302101054153175,0
0,0,0.692432727164403,0.902467922092915,0.755286908724331,0.975615322683384,1.01106220205613,0.538743678163032,0.863735402897567,1.02368942649422,1.02263973655984,0,0.662653097818876,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04973444183549,0,0,0.473186940012239,1.03843878233336,0.296914995223898,0.380811758527194,0.347480636048995,0.327857821673283,0.0164536041797124,0.0906111539742413,0.267410616371412,0.266612676021774,0
